A1549,0.07017306,0.06954208,0.04249234,0.03655397,0.024311505,0.022137638,0.010166839,0.013527932,0.00580365,0.008218072,0.009021632,0.008502113,0.009667228,0.009911284,0.007476923
A1065,0.06353341,0.06692808,0.04675345,0.04668752,0.062815845,0.0065295505,0.0011359121,-0.0008857512,0.004985801,0.0046431283,0.00019689405,-3.154021e-06,4.8792826e-05,3.0250401e-05,1.7782559e-05
A1649,0.015892513,0.017651573,0.015500489,0.0150119765,0.0053741722,0.0047654775,-0.00024811042,-0.0001336468,0.0020932362,0.0018394793,0.00044093866,0.00046709663,7.7594515e-05,0.0001787499,0.00014921212
A727,0.021090394,0.026464876,0.026641114,0.0288714,0.0028864057,0.020336853,0.013164149,0.013704459,0.000987925,0.0012505951,0.0018988447,0.0026356643,0.001996827,0.0013062528,0.0012169087
A1118,0.023000663,0.021996483,0.025051866,0.022972615,0.017877098,0.013497963,0.020846799,0.0046883933,0.0032964114,0.0040952675,0.0028591773,0.0008432364,0.0004487451,0.00041775228,8.133337e-10
A317,0.05311826,0.06434914,0.042512856,0.01483656,0.00018954964,-0.001511292,0.0068760286,0.006781521,0.002600769,0.0018781231,-0.00019454003,0.00044569874,0.00022592365,0.0011971201,0.0006298113
A458,0.0404357,0.040347736,0.040836196,0.040991087,0.051278394,0.051442828,0.020479491,0.016892653,0.05137036,0.009229334,0.0001625942,9.639326e-05,6.626236e-06,1.713367e-05,7.0208216e-06
A968,0.049124416,0.043398637,0.019474538,0.008506965,-0.0020794556,0.0005282356,0.01685184,0.017113306,0.0002214112,-0.002989194,0.015253303,0.0045614117,0.0027416737,0.0027530747,0.00051938155
A86,0.011346812,0.009437105,0.008331261,0.007875137,0.003604154,0.002777784,0.00030508352,9.8977405e-05,1.3776029e-05,2.4620454e-05,-3.6956774e-10,-1.3563879e-10,-3.1697195e-10,3.3161307e-10,-2.0122135e-10
A1377,0.029382385,0.044568833,0.045506176,0.046285696,0.007717443,0.007461843,0.00888657,0.011668339,0.007788314,0.009817268,0.0028588735,0.006378112,0.0012176574,0.0020048404,0.00023485106
A1567,0.030484242,0.035381682,-0.0058914884,0.001720721,0.014390437,0.021032693,0.0077221757,0.0111171855,0.003146998,0.0037923278,1.9018436e-05,1.2680978e-05,-6.1344274e-10,-1.684762e-09,-1.141254e-09
A614,0.019995507,0.020649076,0.0006983726,0.0028786443,0.0009593164,-0.00037600618,0.0023061314,0.002446546,0.0011695229,0.00093212025,0.0016060156,0.0013322077,0.00021567302,0.00016886734,0.000111425274
A1623,0.04635691,0.047371734,0.06466988,0.020194659,0.05007215,0.033180423,0.04545454,0.009764554,0.0032605838,0.003407169,0.00424706,0.00041798022,0.00012429745,4.1716215e-05,0.0003789811
A894,0.03735508,0.028222924,0.028687974,0.023137847,0.025099771,0.03203202,0.02872841,0.024592346,0.015001707,0.0061016735,0.0009444646,0.0024749408,0.0022579262,0.001984715,0.0003201475
A752,0.038140245,0.036393814,0.04580819,0.04680562,0.026918743,0.012525891,0.008418526,0.009761808,0.0010059212,0.0019053852,0.00084875035,-0.00020479517,0.0010152269,0.0011566769,0.0006731446
A846,0.060835827,0.061413247,0.063141026,0.021058718,0.018794294,0.064208314,0.04826488,0.01263604,0.045991182,0.032337267,0.0023931786,0.0018552793,9.391059e-06,3.9231545e-06,3.975773e-06
A1086,0.04034779,0.04289115,0.040276546,0.03871407,0.01990763,0.03947231,0.03623106,0.03961033,0.040806256,0.022624498,0.018925492,0.0043808124,0.005009906,0.0037413938,0.0015338936
A475,0.010243758,0.011177688,0.012881671,0.0039786478,0.003663471,0.0084098345,0.0056065563,0.0048859036,0.0014917048,0.0011837637,0.0022825673,0.0011440797,-4.7312988e-06,0.00023875952,5.4278276e-05
A762,0.067611486,0.0670692,-0.0010841588,-0.0013281234,0.04588651,0.027386926,0.0503365,0.013980638,0.003974492,0.0028881605,0.0016155809,0.00050079374,0.0017335333,0.0011643203,0.00026682013
A176,0.017698426,0.02095748,0.015816001,0.015381132,0.014951546,0.013793542,0.0025294218,0.004196564,0.00057100534,0.00049542176,-0.000119145196,0.00032212338,5.875887e-05,5.2940526e-05,4.0411474e-10
A360,0.046082553,0.049462166,0.026425252,0.052106924,0.034709737,0.04694632,0.04822783,0.03565543,0.031583387,0.06003786,0.018819971,0.038816918,0.0025894644,0.0048073195,5.1942907e-06
A640,0.041359086,0.040755328,0.038082797,0.037512533,0.03351056,0.030124633,0.030005673,0.020415863,0.009048019,0.010339792,0.006920911,0.008380825,0.004385946,0.004750437,0.003203949
B143,0.027734172,0.027611706,0.008962502,0.0071235,0.008690098,0.010651865,0.0005744897,0.00062765536,3.1902702e-05,1.50355445e-05,4.776407e-10,-2.7605937e-10,-1.6764654e-09,-1.1665333e-09,-1.0618079e-09
B403,0.089755975,0.02903922,0.013863626,0.0011145113,0.055559732,0.03739568,0.04410875,0.04825033,0.045162335,0.045561165,0.016876895,0.050714657,0.0009402282,0.00010204118,6.877748e-05
B405,0.01522006,0.015061289,0.009004449,0.011651125,0.0002776909,0.0027756696,0.0011304149,0.00082699035,0.001005504,0.0005647247,0.00031234906,0.00034699155,0.00019644684,1.3468726e-05,0.00011281502
A2381,0.010301269,0.01334428,0.005009521,0.0053431923,-0.0010118905,0.0036900106,0.0017606085,0.00128337,-0.0004776015,3.305929e-06,0.0005285908,0.00014036967,0.00040700607,0.00032714786,7.6165175e-05
A1236,0.030454155,0.029997198,0.008499997,0.03284942,0.009710773,0.025239494,0.010393849,0.01603282,0.0079803215,0.011447294,0.0008713193,0.0035182475,0.0019147508,0.0021754643,0.00089574367
A1627,0.05070214,0.051309366,0.040557805,0.040952332,0.05726846,0.031578064,0.040060796,0.049090378,0.010279527,0.05903361,0.04272157,0.0048476104,0.007392136,0.017702127,2.689366e-05
A626,0.02473266,0.030152928,0.025317283,0.028927127,0.022501614,0.021622283,0.021424046,0.002664153,0.0065475176,0.0053276396,0.00087524735,0.0024195607,0.000726298,0.0007363689,0.0001401243
A1115,0.018569281,0.022878934,-0.0018002043,2.5531164e-05,0.007992255,0.0015689338,0.0013909002,0.00040359056,0.00012862997,0.0001012329,4.2266463e-10,-1.3628598e-09,1.5335909e-09,1.9197972e-09,-3.0800773e-10
A2310,0.030395735,0.026103778,0.0035935114,0.016271958,0.006902112,0.014119538,0.007688269,-0.00031475505,0.006441993,0.008756198,0.0015826147,0.0020117138,-3.9678598e-05,0.0017638352,0.00023757064
A659,0.0071669733,0.00631975,0.0065480117,0.0047259554,0.0036323774,0.005085052,0.00058738084,0.0009265558,0.0003620153,0.00031484288,-1.1980332e-11,-8.892246e-10,-1.2877736e-09,-2.0161572e-10,-2.7648386e-10
A2043,0.0061074654,0.004054355,0.0038339815,0.0036429071,0.0034609395,0.002268271,0.00044351097,0.00024562402,0.000537458,0.00044340058,2.22961e-05,2.1060558e-05,6.303357e-10,8.003216e-11,-1.3673104e-10
A2062,0.06275417,0.06654976,0.0036403753,0.003507526,0.028761664,0.033131342,0.031244865,0.02252858,0.011535917,0.01658592,0.0013942566,0.0014848309,3.4881148e-07,4.5027906e-07,4.5630992e-09
A925,0.06336804,0.06476241,0.046552174,0.041609567,0.056841403,0.02541013,-0.0013641585,0.00040413332,0.002512602,0.0026745058,0.001947921,0.0003421377,6.83434e-05,-5.632046e-05,4.89872e-05
A961,0.045458067,0.045765936,0.023356115,0.058880415,0.045573533,0.037578285,0.008447462,0.00815466,0.00063126034,1.6278553e-05,0.00011481033,0.00016579592,0.0001396987,8.208487e-05,2.2240336e-05
B322,0.0573499,0.058747552,0.025045583,0.026184306,0.026186617,0.02659348,0.022902122,0.022284985,0.006673033,0.0072158207,0.009319018,0.00094074727,0.003559773,0.0049020126,0.003179636
A567,0.066711426,0.050432436,0.011277582,0.0089736935,0.029487869,0.030029854,0.028820757,0.033126038,0.030918805,0.031084558,0.019860903,0.031665303,8.289488e-06,2.3814282e-06,-5.23274e-09
B197,0.0009932085,0.0017661008,0.0008594499,0.0007982432,3.7167236e-05,0.00010292119,-3.2803284e-05,-4.3922642e-05,0.00015742681,9.4503615e-05,6.258564e-11,1.7101428e-11,-2.1220816e-12,-5.6463362e-11,8.523408e-11
A888,0.029669492,0.03923222,0.0010149026,-0.0004896371,0.0097923465,0.010064071,0.010921995,0.011239901,0.016002823,0.004002204,0.004040478,0.0026863615,9.513435e-05,0.00047496308,0.00033755074
A1589,0.049859244,0.038532473,0.025455585,0.03031743,0.006293983,0.005665537,0.014169029,0.018335856,0.009326589,0.0087414235,0.0042647235,0.00442981,0.0011873416,0.0014248345,0.00010265194
A1651,0.015263173,0.015451648,0.015051844,0.013026337,0.0073322393,0.0076854485,0.007399093,0.00908068,0.0069978633,0.0068272897,0.0005292142,0.0008750124,0.00040667743,0.00035494668,0.00016576212
A1796,0.07742565,0.07355992,-0.0018092364,-0.007879196,0.00266142,0.023862503,0.0026505883,0.002390285,0.00013712977,7.4851225e-05,1.942537e-06,1.9088814e-06,-1.1734259e-08,-1.6212564e-08,-1.4765863e-09
B351,0.006040334,0.00523383,0.0042889933,0.004675599,0.0002545647,-5.0680625e-05,-9.140616e-05,0.00049765036,0.00041391808,0.0007098947,3.0362286e-05,1.3092225e-05,2.3449487e-10,-3.210566e-10,-1.0527961e-09
A2331,0.046212733,0.03361553,0.006419476,0.008596337,0.02798397,0.020275926,0.009668266,0.0107007185,0.0020970956,0.0018226934,0.0017833592,-0.00022325784,8.132321e-05,0.00032919174,1.4998352e-05
A1328,0.058795232,0.061742056,0.031196574,0.071799785,0.018368639,0.018431064,0.024271289,0.021684924,0.021844806,0.02942127,0.0006721255,-4.550531e-06,2.6672953e-05,8.141228e-05,2.5927591e-05
A635,0.08103788,0.08151046,-0.0022958755,-0.001627577,-0.014550917,-0.014137417,0.03717937,0.041670375,0.04893728,0.0459763,0.016813947,0.0310985,0.026106687,0.02936923,0.023232829
A2290,0.06209961,0.060875416,-0.002688221,-0.0007197771,0.0037836905,0.0039826534,0.00026813935,0.00010546533,5.2627078e-05,3.6874717e-05,1.1882451e-05,7.146298e-05,1.102414e-05,1.6658401e-05,3.634393e-10
A1218,0.0481733,0.047736224,0.039206833,0.06820706,0.0484849,0.01891211,0.05862233,0.058525912,0.022476606,0.023041835,0.019616928,0.032213144,-1.0907864e-08,-5.781733e-09,8.778054e-09
A1889,0.03260482,0.029109612,0.024260955,0.0027898022,-0.00086507323,0.0014713006,0.007744342,0.007252012,0.002661766,0.0035702246,0.0027026,0.0011349495,-0.00061279116,0.0002546693,-1.4555058e-09
A1770,0.06438808,0.07182207,-0.00029823367,4.2289284e-05,0.020716792,0.019976854,0.013424811,0.012191578,0.006081142,0.0061181285,0.008113986,0.005241806,0.0072917817,0.007119278,0.0019659493
B312,0.041733287,0.03489783,0.0005854822,0.0005831999,0.0013009881,0.004125143,0.00818202,0.007830829,0.009211499,0.008095344,-0.00030888396,0.001447689,0.0017465638,0.0014949739,0.0004325519
B165,0.05629456,0.057772335,0.008118529,0.00793441,0.011317526,0.01002615,0.0073926994,0.012635616,0.00016893761,0.00031372072,2.4483486e-06,7.31568e-05,-3.138203e-06,7.1189424e-06,5.6225175e-10
A1568,0.023313982,0.027405098,0.012459888,0.013457087,0.018817253,0.026293315,-0.0035509297,-0.0027551062,3.4397149e-06,7.935535e-05,1.9398934e-09,-3.9837085e-09,9.1704827e-10,-3.103869e-09,7.5048284e-10
B194,0.061346684,0.061218034,0.050096545,0.046846993,0.011594238,0.01297241,0.042831164,0.036064394,0.04184673,0.03320341,0.03382967,0.03525129,6.869815e-05,0.00024959302,0.0001645964
A1850,0.06621186,0.009870277,0.01427603,0.06548609,0.04508432,0.049274474,0.026504869,0.057912547,0.03644416,0.03508813,0.0005451307,0.00020947405,0.00023235584,4.0843064e-05,1.2108611e-05
A1604,0.043770872,0.044435255,0.041367825,0.039366588,0.0424187,0.041494783,0.036576457,0.021748438,-0.0007965886,0.03918698,0.0016490752,0.0016402779,0.000195767,0.00018954852,6.1816805e-05
A1444,0.015734844,0.015573872,0.001010626,-0.00057222013,-0.009168939,0.000957743,-0.0011536853,-0.00013825239,-0.0026219916,0.0036859002,-0.0010196192,0.0013724326,0.0011472779,0.0015213222,0.00025716363
A1196,0.03087402,0.042102832,0.023357727,0.022912646,0.026955783,0.0076216646,0.017038962,0.014009084,3.3881192e-06,-0.0010361827,0.005257021,0.0037509955,0.0020200764,0.0010798286,-0.00034375707
A1355,0.053410996,0.053950556,0.006741207,0.0062052035,0.004125477,0.0037811012,0.0009383656,0.00031997255,0.0003747219,0.00024064253,7.022985e-05,-5.7511775e-06,2.521795e-05,3.4069035e-05,1.4585787e-05
A984,0.054399546,0.047270395,0.047299765,0.044445015,0.00259776,-0.00126653,-0.00027288744,0.00030835977,0.002462353,0.003163318,0.0012300704,0.0013744717,8.537578e-05,8.046456e-05,8.7965665e-05
B311,0.021996748,0.02345824,0.006524528,0.03619074,0.016677788,0.016109345,0.008531081,0.016036063,0.015665662,0.012673749,0.0035055354,0.00409623,-0.00057316135,-0.00042090227,0.0020438596
A2292,0.036366306,0.052133724,0.008313509,0.011653574,0.027441297,0.01834843,-0.00010501236,-0.0009947451,0.0031864033,0.0017761355,0.00032931805,0.0002517483,3.3653032e-06,4.3300755e-05,7.111976e-06
A1612,0.061689798,0.052250504,0.040571146,0.026603905,0.0008992612,-0.0016625465,0.011391516,0.0051592747,0.00066663,0.0011900354,2.0523286e-05,2.7394204e-05,2.0297504e-09,-5.2054387e-09,-5.9148303e-10
A1402,0.07437182,0.07435301,0.018689385,0.013729562,0.044564467,0.043393962,0.02983712,0.020314954,0.036951363,0.015413604,0.0013447651,0.0013245696,0.00011094981,4.9709914e-05,0.00027483876
A151,0.0074758893,0.008661738,0.00037585708,0.0012758775,0.0050109015,0.005994324,0.0018918721,0.0019968513,0.0018208978,0.0030859823,0.00042921424,0.0005421226,0.00015632033,0.00019950082,-3.6061578e-05
A1829,0.06788725,0.06721634,0.05033912,0.04072457,0.066476986,0.0028500555,0.0034554931,0.00029390503,0.00022975724,0.00013748862,2.6621208e-06,1.8895624e-05,1.91645e-06,5.8048945e-06,5.1793745e-07
B187,0.0017169996,0.0023956995,0.0019793003,0.0016931543,0.0014116839,0.0010865037,0.00031214836,0.0006328222,0.000249885,3.8618233e-05,1.9582523e-05,1.7972251e-06,1.08847736e-10,1.3032088e-10,-1.2508737e-10
A1262,0.056047373,0.038780574,0.045858227,0.045382578,0.04831713,0.047288734,0.036720652,0.036910027,0.0026562866,0.002307721,0.0012422611,0.00088640704,1.3936103e-05,0.00025679223,1.0312851e-06
A2122,0.03278223,0.04362126,0.02955999,0.029495385,0.03041119,0.021345375,0.012540196,0.017482556,0.018408341,0.016736595,0.0031623761,0.0009086909,0.00022056529,2.2561111e-05,2.3780238e-05
A1359,0.008019374,0.0060232417,0.0049568354,0.0033853012,0.0010138783,0.0011395277,4.2710366e-05,3.630707e-06,2.6538713e-10,4.8410952e-11,-3.4600496e-11,-1.2090345e-10,-1.4838871e-11,-3.375765e-12,1.1569422e-11
